FLOCK_ID,FLOCK_NUMBER,ACCOUNT_ID,FACILITY_ID,FACILITY_DETAIL_ID,QUOTA_ID,FLOCK_QUOTA_TYPE,STATUS,PERMIT_NUMBER,PERMIT_DATE,HATCH_DATE,DATE_ORDERED,BIRD_COUNT,EGG_COLOUR,PLACEMENT_DATE,EST_DISPOSAL,DISPOSAL_DATE,BIRDS_DISPOSED,COMMENTS
DEV_MIGRATION_FL_00323,DM-FLOCK-00323,DEV_MIGRATION_A_00033,DEV_MIGRATION_F_00065,DEV_MIGRATION_D_00065,DEV_MIGRATION_Q_00065,Egg Production,Active,DM-PERMIT-00323,2025-01-01,2025-01-15,2024-12-01,1323,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00324,DM-FLOCK-00324,DEV_MIGRATION_A_00033,DEV_MIGRATION_F_00066,DEV_MIGRATION_D_00066,DEV_MIGRATION_Q_00066,Egg Production,Active,DM-PERMIT-00324,2025-01-01,2025-01-15,2024-12-01,1324,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00325,DM-FLOCK-00325,DEV_MIGRATION_A_00033,DEV_MIGRATION_F_00065,DEV_MIGRATION_D_00065,DEV_MIGRATION_Q_00065,Egg Production,Active,DM-PERMIT-00325,2025-01-01,2025-01-15,2024-12-01,1325,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00326,DM-FLOCK-00326,DEV_MIGRATION_A_00033,DEV_MIGRATION_F_00066,DEV_MIGRATION_D_00066,DEV_MIGRATION_Q_00066,Egg Production,Active,DM-PERMIT-00326,2025-01-01,2025-01-15,2024-12-01,1326,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00327,DM-FLOCK-00327,DEV_MIGRATION_A_00033,DEV_MIGRATION_F_00065,DEV_MIGRATION_D_00065,DEV_MIGRATION_Q_00065,Egg Production,Active,DM-PERMIT-00327,2025-01-01,2025-01-15,2024-12-01,1327,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00328,DM-FLOCK-00328,DEV_MIGRATION_A_00033,DEV_MIGRATION_F_00066,DEV_MIGRATION_D_00066,DEV_MIGRATION_Q_00066,Egg Production,Active,DM-PERMIT-00328,2025-01-01,2025-01-15,2024-12-01,1328,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00329,DM-FLOCK-00329,DEV_MIGRATION_A_00033,DEV_MIGRATION_F_00065,DEV_MIGRATION_D_00065,DEV_MIGRATION_Q_00065,Egg Production,Active,DM-PERMIT-00329,2025-01-01,2025-01-15,2024-12-01,1329,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00330,DM-FLOCK-00330,DEV_MIGRATION_A_00033,DEV_MIGRATION_F_00066,DEV_MIGRATION_D_00066,DEV_MIGRATION_Q_00066,Egg Production,Active,DM-PERMIT-00330,2025-01-01,2025-01-15,2024-12-01,1330,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00331,DM-FLOCK-00331,DEV_MIGRATION_A_00034,DEV_MIGRATION_F_00067,DEV_MIGRATION_D_00067,DEV_MIGRATION_Q_00067,Egg Production,Active,DM-PERMIT-00331,2025-01-01,2025-01-15,2024-12-01,1331,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00332,DM-FLOCK-00332,DEV_MIGRATION_A_00034,DEV_MIGRATION_F_00068,DEV_MIGRATION_D_00068,DEV_MIGRATION_Q_00068,Egg Production,Active,DM-PERMIT-00332,2025-01-01,2025-01-15,2024-12-01,1332,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00333,DM-FLOCK-00333,DEV_MIGRATION_A_00034,DEV_MIGRATION_F_00067,DEV_MIGRATION_D_00067,DEV_MIGRATION_Q_00067,Egg Production,Active,DM-PERMIT-00333,2025-01-01,2025-01-15,2024-12-01,1333,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00334,DM-FLOCK-00334,DEV_MIGRATION_A_00034,DEV_MIGRATION_F_00068,DEV_MIGRATION_D_00068,DEV_MIGRATION_Q_00068,Egg Production,Active,DM-PERMIT-00334,2025-01-01,2025-01-15,2024-12-01,1334,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00335,DM-FLOCK-00335,DEV_MIGRATION_A_00034,DEV_MIGRATION_F_00067,DEV_MIGRATION_D_00067,DEV_MIGRATION_Q_00067,Egg Production,Active,DM-PERMIT-00335,2025-01-01,2025-01-15,2024-12-01,1335,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00336,DM-FLOCK-00336,DEV_MIGRATION_A_00034,DEV_MIGRATION_F_00068,DEV_MIGRATION_D_00068,DEV_MIGRATION_Q_00068,Egg Production,Active,DM-PERMIT-00336,2025-01-01,2025-01-15,2024-12-01,1336,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00337,DM-FLOCK-00337,DEV_MIGRATION_A_00034,DEV_MIGRATION_F_00067,DEV_MIGRATION_D_00067,DEV_MIGRATION_Q_00067,Egg Production,Active,DM-PERMIT-00337,2025-01-01,2025-01-15,2024-12-01,1337,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00338,DM-FLOCK-00338,DEV_MIGRATION_A_00034,DEV_MIGRATION_F_00068,DEV_MIGRATION_D_00068,DEV_MIGRATION_Q_00068,Egg Production,Active,DM-PERMIT-00338,2025-01-01,2025-01-15,2024-12-01,1338,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00339,DM-FLOCK-00339,DEV_MIGRATION_A_00034,DEV_MIGRATION_F_00067,DEV_MIGRATION_D_00067,DEV_MIGRATION_Q_00067,Egg Production,Active,DM-PERMIT-00339,2025-01-01,2025-01-15,2024-12-01,1339,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00340,DM-FLOCK-00340,DEV_MIGRATION_A_00034,DEV_MIGRATION_F_00068,DEV_MIGRATION_D_00068,DEV_MIGRATION_Q_00068,Egg Production,Active,DM-PERMIT-00340,2025-01-01,2025-01-15,2024-12-01,1340,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00341,DM-FLOCK-00341,DEV_MIGRATION_A_00035,DEV_MIGRATION_F_00069,DEV_MIGRATION_D_00069,DEV_MIGRATION_Q_00069,Egg Production,Active,DM-PERMIT-00341,2025-01-01,2025-01-15,2024-12-01,1341,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00342,DM-FLOCK-00342,DEV_MIGRATION_A_00035,DEV_MIGRATION_F_00070,DEV_MIGRATION_D_00070,DEV_MIGRATION_Q_00070,Egg Production,Active,DM-PERMIT-00342,2025-01-01,2025-01-15,2024-12-01,1342,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00343,DM-FLOCK-00343,DEV_MIGRATION_A_00035,DEV_MIGRATION_F_00069,DEV_MIGRATION_D_00069,DEV_MIGRATION_Q_00069,Egg Production,Active,DM-PERMIT-00343,2025-01-01,2025-01-15,2024-12-01,1343,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00344,DM-FLOCK-00344,DEV_MIGRATION_A_00035,DEV_MIGRATION_F_00070,DEV_MIGRATION_D_00070,DEV_MIGRATION_Q_00070,Egg Production,Active,DM-PERMIT-00344,2025-01-01,2025-01-15,2024-12-01,1344,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00345,DM-FLOCK-00345,DEV_MIGRATION_A_00035,DEV_MIGRATION_F_00069,DEV_MIGRATION_D_00069,DEV_MIGRATION_Q_00069,Egg Production,Active,DM-PERMIT-00345,2025-01-01,2025-01-15,2024-12-01,1345,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00346,DM-FLOCK-00346,DEV_MIGRATION_A_00035,DEV_MIGRATION_F_00070,DEV_MIGRATION_D_00070,DEV_MIGRATION_Q_00070,Egg Production,Active,DM-PERMIT-00346,2025-01-01,2025-01-15,2024-12-01,1346,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00347,DM-FLOCK-00347,DEV_MIGRATION_A_00035,DEV_MIGRATION_F_00069,DEV_MIGRATION_D_00069,DEV_MIGRATION_Q_00069,Egg Production,Active,DM-PERMIT-00347,2025-01-01,2025-01-15,2024-12-01,1347,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00348,DM-FLOCK-00348,DEV_MIGRATION_A_00035,DEV_MIGRATION_F_00070,DEV_MIGRATION_D_00070,DEV_MIGRATION_Q_00070,Egg Production,Active,DM-PERMIT-00348,2025-01-01,2025-01-15,2024-12-01,1348,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00349,DM-FLOCK-00349,DEV_MIGRATION_A_00035,DEV_MIGRATION_F_00069,DEV_MIGRATION_D_00069,DEV_MIGRATION_Q_00069,Egg Production,Active,DM-PERMIT-00349,2025-01-01,2025-01-15,2024-12-01,1349,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00350,DM-FLOCK-00350,DEV_MIGRATION_A_00035,DEV_MIGRATION_F_00070,DEV_MIGRATION_D_00070,DEV_MIGRATION_Q_00070,Egg Production,Active,DM-PERMIT-00350,2025-01-01,2025-01-15,2024-12-01,1350,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00351,DM-FLOCK-00351,DEV_MIGRATION_A_00036,DEV_MIGRATION_F_00071,DEV_MIGRATION_D_00071,DEV_MIGRATION_Q_00071,Egg Production,Active,DM-PERMIT-00351,2025-01-01,2025-01-15,2024-12-01,1351,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00352,DM-FLOCK-00352,DEV_MIGRATION_A_00036,DEV_MIGRATION_F_00072,DEV_MIGRATION_D_00072,DEV_MIGRATION_Q_00072,Egg Production,Active,DM-PERMIT-00352,2025-01-01,2025-01-15,2024-12-01,1352,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00353,DM-FLOCK-00353,DEV_MIGRATION_A_00036,DEV_MIGRATION_F_00071,DEV_MIGRATION_D_00071,DEV_MIGRATION_Q_00071,Egg Production,Active,DM-PERMIT-00353,2025-01-01,2025-01-15,2024-12-01,1353,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00354,DM-FLOCK-00354,DEV_MIGRATION_A_00036,DEV_MIGRATION_F_00072,DEV_MIGRATION_D_00072,DEV_MIGRATION_Q_00072,Egg Production,Active,DM-PERMIT-00354,2025-01-01,2025-01-15,2024-12-01,1354,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00355,DM-FLOCK-00355,DEV_MIGRATION_A_00036,DEV_MIGRATION_F_00071,DEV_MIGRATION_D_00071,DEV_MIGRATION_Q_00071,Egg Production,Active,DM-PERMIT-00355,2025-01-01,2025-01-15,2024-12-01,1355,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00356,DM-FLOCK-00356,DEV_MIGRATION_A_00036,DEV_MIGRATION_F_00072,DEV_MIGRATION_D_00072,DEV_MIGRATION_Q_00072,Egg Production,Active,DM-PERMIT-00356,2025-01-01,2025-01-15,2024-12-01,1356,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00357,DM-FLOCK-00357,DEV_MIGRATION_A_00036,DEV_MIGRATION_F_00071,DEV_MIGRATION_D_00071,DEV_MIGRATION_Q_00071,Egg Production,Active,DM-PERMIT-00357,2025-01-01,2025-01-15,2024-12-01,1357,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00358,DM-FLOCK-00358,DEV_MIGRATION_A_00036,DEV_MIGRATION_F_00072,DEV_MIGRATION_D_00072,DEV_MIGRATION_Q_00072,Egg Production,Active,DM-PERMIT-00358,2025-01-01,2025-01-15,2024-12-01,1358,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00359,DM-FLOCK-00359,DEV_MIGRATION_A_00036,DEV_MIGRATION_F_00071,DEV_MIGRATION_D_00071,DEV_MIGRATION_Q_00071,Egg Production,Active,DM-PERMIT-00359,2025-01-01,2025-01-15,2024-12-01,1359,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00360,DM-FLOCK-00360,DEV_MIGRATION_A_00036,DEV_MIGRATION_F_00072,DEV_MIGRATION_D_00072,DEV_MIGRATION_Q_00072,Egg Production,Active,DM-PERMIT-00360,2025-01-01,2025-01-15,2024-12-01,1360,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00361,DM-FLOCK-00361,DEV_MIGRATION_A_00037,DEV_MIGRATION_F_00073,DEV_MIGRATION_D_00073,DEV_MIGRATION_Q_00073,Egg Production,Active,DM-PERMIT-00361,2025-01-01,2025-01-15,2024-12-01,1361,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00362,DM-FLOCK-00362,DEV_MIGRATION_A_00037,DEV_MIGRATION_F_00074,DEV_MIGRATION_D_00074,DEV_MIGRATION_Q_00074,Egg Production,Active,DM-PERMIT-00362,2025-01-01,2025-01-15,2024-12-01,1362,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00363,DM-FLOCK-00363,DEV_MIGRATION_A_00037,DEV_MIGRATION_F_00073,DEV_MIGRATION_D_00073,DEV_MIGRATION_Q_00073,Egg Production,Active,DM-PERMIT-00363,2025-01-01,2025-01-15,2024-12-01,1363,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00364,DM-FLOCK-00364,DEV_MIGRATION_A_00037,DEV_MIGRATION_F_00074,DEV_MIGRATION_D_00074,DEV_MIGRATION_Q_00074,Egg Production,Active,DM-PERMIT-00364,2025-01-01,2025-01-15,2024-12-01,1364,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00365,DM-FLOCK-00365,DEV_MIGRATION_A_00037,DEV_MIGRATION_F_00073,DEV_MIGRATION_D_00073,DEV_MIGRATION_Q_00073,Egg Production,Active,DM-PERMIT-00365,2025-01-01,2025-01-15,2024-12-01,1365,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00366,DM-FLOCK-00366,DEV_MIGRATION_A_00037,DEV_MIGRATION_F_00074,DEV_MIGRATION_D_00074,DEV_MIGRATION_Q_00074,Egg Production,Active,DM-PERMIT-00366,2025-01-01,2025-01-15,2024-12-01,1366,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00367,DM-FLOCK-00367,DEV_MIGRATION_A_00037,DEV_MIGRATION_F_00073,DEV_MIGRATION_D_00073,DEV_MIGRATION_Q_00073,Egg Production,Active,DM-PERMIT-00367,2025-01-01,2025-01-15,2024-12-01,1367,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00368,DM-FLOCK-00368,DEV_MIGRATION_A_00037,DEV_MIGRATION_F_00074,DEV_MIGRATION_D_00074,DEV_MIGRATION_Q_00074,Egg Production,Active,DM-PERMIT-00368,2025-01-01,2025-01-15,2024-12-01,1368,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00369,DM-FLOCK-00369,DEV_MIGRATION_A_00037,DEV_MIGRATION_F_00073,DEV_MIGRATION_D_00073,DEV_MIGRATION_Q_00073,Egg Production,Active,DM-PERMIT-00369,2025-01-01,2025-01-15,2024-12-01,1369,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00370,DM-FLOCK-00370,DEV_MIGRATION_A_00037,DEV_MIGRATION_F_00074,DEV_MIGRATION_D_00074,DEV_MIGRATION_Q_00074,Egg Production,Active,DM-PERMIT-00370,2025-01-01,2025-01-15,2024-12-01,1370,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00371,DM-FLOCK-00371,DEV_MIGRATION_A_00038,DEV_MIGRATION_F_00075,DEV_MIGRATION_D_00075,DEV_MIGRATION_Q_00075,Egg Production,Active,DM-PERMIT-00371,2025-01-01,2025-01-15,2024-12-01,1371,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00372,DM-FLOCK-00372,DEV_MIGRATION_A_00038,DEV_MIGRATION_F_00076,DEV_MIGRATION_D_00076,DEV_MIGRATION_Q_00076,Egg Production,Active,DM-PERMIT-00372,2025-01-01,2025-01-15,2024-12-01,1372,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00373,DM-FLOCK-00373,DEV_MIGRATION_A_00038,DEV_MIGRATION_F_00075,DEV_MIGRATION_D_00075,DEV_MIGRATION_Q_00075,Egg Production,Active,DM-PERMIT-00373,2025-01-01,2025-01-15,2024-12-01,1373,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00374,DM-FLOCK-00374,DEV_MIGRATION_A_00038,DEV_MIGRATION_F_00076,DEV_MIGRATION_D_00076,DEV_MIGRATION_Q_00076,Egg Production,Active,DM-PERMIT-00374,2025-01-01,2025-01-15,2024-12-01,1374,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00375,DM-FLOCK-00375,DEV_MIGRATION_A_00038,DEV_MIGRATION_F_00075,DEV_MIGRATION_D_00075,DEV_MIGRATION_Q_00075,Egg Production,Active,DM-PERMIT-00375,2025-01-01,2025-01-15,2024-12-01,1375,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00376,DM-FLOCK-00376,DEV_MIGRATION_A_00038,DEV_MIGRATION_F_00076,DEV_MIGRATION_D_00076,DEV_MIGRATION_Q_00076,Egg Production,Active,DM-PERMIT-00376,2025-01-01,2025-01-15,2024-12-01,1376,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00377,DM-FLOCK-00377,DEV_MIGRATION_A_00038,DEV_MIGRATION_F_00075,DEV_MIGRATION_D_00075,DEV_MIGRATION_Q_00075,Egg Production,Active,DM-PERMIT-00377,2025-01-01,2025-01-15,2024-12-01,1377,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00378,DM-FLOCK-00378,DEV_MIGRATION_A_00038,DEV_MIGRATION_F_00076,DEV_MIGRATION_D_00076,DEV_MIGRATION_Q_00076,Egg Production,Active,DM-PERMIT-00378,2025-01-01,2025-01-15,2024-12-01,1378,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00379,DM-FLOCK-00379,DEV_MIGRATION_A_00038,DEV_MIGRATION_F_00075,DEV_MIGRATION_D_00075,DEV_MIGRATION_Q_00075,Egg Production,Active,DM-PERMIT-00379,2025-01-01,2025-01-15,2024-12-01,1379,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00380,DM-FLOCK-00380,DEV_MIGRATION_A_00038,DEV_MIGRATION_F_00076,DEV_MIGRATION_D_00076,DEV_MIGRATION_Q_00076,Egg Production,Active,DM-PERMIT-00380,2025-01-01,2025-01-15,2024-12-01,1380,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00381,DM-FLOCK-00381,DEV_MIGRATION_A_00039,DEV_MIGRATION_F_00077,DEV_MIGRATION_D_00077,DEV_MIGRATION_Q_00077,Egg Production,Active,DM-PERMIT-00381,2025-01-01,2025-01-15,2024-12-01,1381,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00382,DM-FLOCK-00382,DEV_MIGRATION_A_00039,DEV_MIGRATION_F_00078,DEV_MIGRATION_D_00078,DEV_MIGRATION_Q_00078,Egg Production,Active,DM-PERMIT-00382,2025-01-01,2025-01-15,2024-12-01,1382,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00383,DM-FLOCK-00383,DEV_MIGRATION_A_00039,DEV_MIGRATION_F_00077,DEV_MIGRATION_D_00077,DEV_MIGRATION_Q_00077,Egg Production,Active,DM-PERMIT-00383,2025-01-01,2025-01-15,2024-12-01,1383,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00384,DM-FLOCK-00384,DEV_MIGRATION_A_00039,DEV_MIGRATION_F_00078,DEV_MIGRATION_D_00078,DEV_MIGRATION_Q_00078,Egg Production,Active,DM-PERMIT-00384,2025-01-01,2025-01-15,2024-12-01,1384,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00385,DM-FLOCK-00385,DEV_MIGRATION_A_00039,DEV_MIGRATION_F_00077,DEV_MIGRATION_D_00077,DEV_MIGRATION_Q_00077,Egg Production,Active,DM-PERMIT-00385,2025-01-01,2025-01-15,2024-12-01,1385,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00386,DM-FLOCK-00386,DEV_MIGRATION_A_00039,DEV_MIGRATION_F_00078,DEV_MIGRATION_D_00078,DEV_MIGRATION_Q_00078,Egg Production,Active,DM-PERMIT-00386,2025-01-01,2025-01-15,2024-12-01,1386,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00387,DM-FLOCK-00387,DEV_MIGRATION_A_00039,DEV_MIGRATION_F_00077,DEV_MIGRATION_D_00077,DEV_MIGRATION_Q_00077,Egg Production,Active,DM-PERMIT-00387,2025-01-01,2025-01-15,2024-12-01,1387,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00388,DM-FLOCK-00388,DEV_MIGRATION_A_00039,DEV_MIGRATION_F_00078,DEV_MIGRATION_D_00078,DEV_MIGRATION_Q_00078,Egg Production,Active,DM-PERMIT-00388,2025-01-01,2025-01-15,2024-12-01,1388,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00389,DM-FLOCK-00389,DEV_MIGRATION_A_00039,DEV_MIGRATION_F_00077,DEV_MIGRATION_D_00077,DEV_MIGRATION_Q_00077,Egg Production,Active,DM-PERMIT-00389,2025-01-01,2025-01-15,2024-12-01,1389,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00390,DM-FLOCK-00390,DEV_MIGRATION_A_00039,DEV_MIGRATION_F_00078,DEV_MIGRATION_D_00078,DEV_MIGRATION_Q_00078,Egg Production,Active,DM-PERMIT-00390,2025-01-01,2025-01-15,2024-12-01,1390,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00391,DM-FLOCK-00391,DEV_MIGRATION_A_00040,DEV_MIGRATION_F_00079,DEV_MIGRATION_D_00079,DEV_MIGRATION_Q_00079,Egg Production,Active,DM-PERMIT-00391,2025-01-01,2025-01-15,2024-12-01,1391,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00392,DM-FLOCK-00392,DEV_MIGRATION_A_00040,DEV_MIGRATION_F_00080,DEV_MIGRATION_D_00080,DEV_MIGRATION_Q_00080,Egg Production,Active,DM-PERMIT-00392,2025-01-01,2025-01-15,2024-12-01,1392,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00393,DM-FLOCK-00393,DEV_MIGRATION_A_00040,DEV_MIGRATION_F_00079,DEV_MIGRATION_D_00079,DEV_MIGRATION_Q_00079,Egg Production,Active,DM-PERMIT-00393,2025-01-01,2025-01-15,2024-12-01,1393,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00394,DM-FLOCK-00394,DEV_MIGRATION_A_00040,DEV_MIGRATION_F_00080,DEV_MIGRATION_D_00080,DEV_MIGRATION_Q_00080,Egg Production,Active,DM-PERMIT-00394,2025-01-01,2025-01-15,2024-12-01,1394,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00395,DM-FLOCK-00395,DEV_MIGRATION_A_00040,DEV_MIGRATION_F_00079,DEV_MIGRATION_D_00079,DEV_MIGRATION_Q_00079,Egg Production,Active,DM-PERMIT-00395,2025-01-01,2025-01-15,2024-12-01,1395,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00396,DM-FLOCK-00396,DEV_MIGRATION_A_00040,DEV_MIGRATION_F_00080,DEV_MIGRATION_D_00080,DEV_MIGRATION_Q_00080,Egg Production,Active,DM-PERMIT-00396,2025-01-01,2025-01-15,2024-12-01,1396,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00397,DM-FLOCK-00397,DEV_MIGRATION_A_00040,DEV_MIGRATION_F_00079,DEV_MIGRATION_D_00079,DEV_MIGRATION_Q_00079,Egg Production,Active,DM-PERMIT-00397,2025-01-01,2025-01-15,2024-12-01,1397,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00398,DM-FLOCK-00398,DEV_MIGRATION_A_00040,DEV_MIGRATION_F_00080,DEV_MIGRATION_D_00080,DEV_MIGRATION_Q_00080,Egg Production,Active,DM-PERMIT-00398,2025-01-01,2025-01-15,2024-12-01,1398,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00399,DM-FLOCK-00399,DEV_MIGRATION_A_00040,DEV_MIGRATION_F_00079,DEV_MIGRATION_D_00079,DEV_MIGRATION_Q_00079,Egg Production,Active,DM-PERMIT-00399,2025-01-01,2025-01-15,2024-12-01,1399,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00400,DM-FLOCK-00400,DEV_MIGRATION_A_00040,DEV_MIGRATION_F_00080,DEV_MIGRATION_D_00080,DEV_MIGRATION_Q_00080,Egg Production,Active,DM-PERMIT-00400,2025-01-01,2025-01-15,2024-12-01,1400,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00401,DM-FLOCK-00401,DEV_MIGRATION_A_00041,DEV_MIGRATION_F_00081,DEV_MIGRATION_D_00081,DEV_MIGRATION_Q_00081,Egg Production,Active,DM-PERMIT-00401,2025-01-01,2025-01-15,2024-12-01,1401,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00402,DM-FLOCK-00402,DEV_MIGRATION_A_00041,DEV_MIGRATION_F_00082,DEV_MIGRATION_D_00082,DEV_MIGRATION_Q_00082,Egg Production,Active,DM-PERMIT-00402,2025-01-01,2025-01-15,2024-12-01,1402,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00403,DM-FLOCK-00403,DEV_MIGRATION_A_00041,DEV_MIGRATION_F_00081,DEV_MIGRATION_D_00081,DEV_MIGRATION_Q_00081,Egg Production,Active,DM-PERMIT-00403,2025-01-01,2025-01-15,2024-12-01,1403,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
