FLOCK_TRANSACTION_ID,FLOCK_ID,TRANSACTION_TYPE,QUANTITY,TRANSACTION_DATE,NOTES
DEV_MIGRATION_FT_00236,DEV_MIGRATION_FL_00059,Sale,111,2025-08-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00237,DEV_MIGRATION_FL_00060,Count,112,2025-09-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00238,DEV_MIGRATION_FL_00060,Delivery,113,2025-10-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00239,DEV_MIGRATION_FL_00060,Removal,114,2025-11-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00240,DEV_MIGRATION_FL_00060,Sale,115,2025-12-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00241,DEV_MIGRATION_FL_00061,Count,116,2025-01-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00242,DEV_MIGRATION_FL_00061,Delivery,117,2025-02-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00243,DEV_MIGRATION_FL_00061,Removal,118,2025-03-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00244,DEV_MIGRATION_FL_00061,Sale,119,2025-04-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00245,DEV_MIGRATION_FL_00062,Count,120,2025-05-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00246,DEV_MIGRATION_FL_00062,Delivery,121,2025-06-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00247,DEV_MIGRATION_FL_00062,Removal,122,2025-07-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00248,DEV_MIGRATION_FL_00062,Sale,123,2025-08-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00249,DEV_MIGRATION_FL_00063,Count,124,2025-09-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00250,DEV_MIGRATION_FL_00063,Delivery,100,2025-10-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00251,DEV_MIGRATION_FL_00063,Removal,101,2025-11-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00252,DEV_MIGRATION_FL_00063,Sale,102,2025-12-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00253,DEV_MIGRATION_FL_00064,Count,103,2025-01-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00254,DEV_MIGRATION_FL_00064,Delivery,104,2025-02-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00255,DEV_MIGRATION_FL_00064,Removal,105,2025-03-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00256,DEV_MIGRATION_FL_00064,Sale,106,2025-04-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00257,DEV_MIGRATION_FL_00065,Count,107,2025-05-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00258,DEV_MIGRATION_FL_00065,Delivery,108,2025-06-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00259,DEV_MIGRATION_FL_00065,Removal,109,2025-07-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00260,DEV_MIGRATION_FL_00065,Sale,110,2025-08-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00261,DEV_MIGRATION_FL_00066,Count,111,2025-09-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00262,DEV_MIGRATION_FL_00066,Delivery,112,2025-10-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00263,DEV_MIGRATION_FL_00066,Removal,113,2025-11-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00264,DEV_MIGRATION_FL_00066,Sale,114,2025-12-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00265,DEV_MIGRATION_FL_00067,Count,115,2025-01-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00266,DEV_MIGRATION_FL_00067,Delivery,116,2025-02-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00267,DEV_MIGRATION_FL_00067,Removal,117,2025-03-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00268,DEV_MIGRATION_FL_00067,Sale,118,2025-04-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00269,DEV_MIGRATION_FL_00068,Count,119,2025-05-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00270,DEV_MIGRATION_FL_00068,Delivery,120,2025-06-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00271,DEV_MIGRATION_FL_00068,Removal,121,2025-07-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00272,DEV_MIGRATION_FL_00068,Sale,122,2025-08-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00273,DEV_MIGRATION_FL_00069,Count,123,2025-09-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00274,DEV_MIGRATION_FL_00069,Delivery,124,2025-10-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00275,DEV_MIGRATION_FL_00069,Removal,100,2025-11-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00276,DEV_MIGRATION_FL_00069,Sale,101,2025-12-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00277,DEV_MIGRATION_FL_00070,Count,102,2025-01-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00278,DEV_MIGRATION_FL_00070,Delivery,103,2025-02-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00279,DEV_MIGRATION_FL_00070,Removal,104,2025-03-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00280,DEV_MIGRATION_FL_00070,Sale,105,2025-04-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00281,DEV_MIGRATION_FL_00071,Count,106,2025-05-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00282,DEV_MIGRATION_FL_00071,Delivery,107,2025-06-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00283,DEV_MIGRATION_FL_00071,Removal,108,2025-07-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00284,DEV_MIGRATION_FL_00071,Sale,109,2025-08-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00285,DEV_MIGRATION_FL_00072,Count,110,2025-09-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00286,DEV_MIGRATION_FL_00072,Delivery,111,2025-10-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00287,DEV_MIGRATION_FL_00072,Removal,112,2025-11-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00288,DEV_MIGRATION_FL_00072,Sale,113,2025-12-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00289,DEV_MIGRATION_FL_00073,Count,114,2025-01-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00290,DEV_MIGRATION_FL_00073,Delivery,115,2025-02-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00291,DEV_MIGRATION_FL_00073,Removal,116,2025-03-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00292,DEV_MIGRATION_FL_00073,Sale,117,2025-04-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00293,DEV_MIGRATION_FL_00074,Count,118,2025-05-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00294,DEV_MIGRATION_FL_00074,Delivery,119,2025-06-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00295,DEV_MIGRATION_FL_00074,Removal,120,2025-07-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00296,DEV_MIGRATION_FL_00074,Sale,121,2025-08-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00297,DEV_MIGRATION_FL_00075,Count,122,2025-09-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00298,DEV_MIGRATION_FL_00075,Delivery,123,2025-10-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00299,DEV_MIGRATION_FL_00075,Removal,124,2025-11-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00300,DEV_MIGRATION_FL_00075,Sale,100,2025-12-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00301,DEV_MIGRATION_FL_00076,Count,101,2025-01-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00302,DEV_MIGRATION_FL_00076,Delivery,102,2025-02-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00303,DEV_MIGRATION_FL_00076,Removal,103,2025-03-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00304,DEV_MIGRATION_FL_00076,Sale,104,2025-04-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00305,DEV_MIGRATION_FL_00077,Count,105,2025-05-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00306,DEV_MIGRATION_FL_00077,Delivery,106,2025-06-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00307,DEV_MIGRATION_FL_00077,Removal,107,2025-07-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00308,DEV_MIGRATION_FL_00077,Sale,108,2025-08-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00309,DEV_MIGRATION_FL_00078,Count,109,2025-09-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00310,DEV_MIGRATION_FL_00078,Delivery,110,2025-10-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00311,DEV_MIGRATION_FL_00078,Removal,111,2025-11-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00312,DEV_MIGRATION_FL_00078,Sale,112,2025-12-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00313,DEV_MIGRATION_FL_00079,Count,113,2025-01-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00314,DEV_MIGRATION_FL_00079,Delivery,114,2025-02-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00315,DEV_MIGRATION_FL_00079,Removal,115,2025-03-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00316,DEV_MIGRATION_FL_00079,Sale,116,2025-04-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00317,DEV_MIGRATION_FL_00080,Count,117,2025-05-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00318,DEV_MIGRATION_FL_00080,Delivery,118,2025-06-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00319,DEV_MIGRATION_FL_00080,Removal,119,2025-07-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00320,DEV_MIGRATION_FL_00080,Sale,120,2025-08-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00321,DEV_MIGRATION_FL_00081,Count,121,2025-09-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00322,DEV_MIGRATION_FL_00081,Delivery,122,2025-10-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00323,DEV_MIGRATION_FL_00081,Removal,123,2025-11-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00324,DEV_MIGRATION_FL_00081,Sale,124,2025-12-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00325,DEV_MIGRATION_FL_00082,Count,100,2025-01-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00326,DEV_MIGRATION_FL_00082,Delivery,101,2025-02-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00327,DEV_MIGRATION_FL_00082,Removal,102,2025-03-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00328,DEV_MIGRATION_FL_00082,Sale,103,2025-04-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00329,DEV_MIGRATION_FL_00083,Count,104,2025-05-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00330,DEV_MIGRATION_FL_00083,Delivery,105,2025-06-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00331,DEV_MIGRATION_FL_00083,Removal,106,2025-07-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00332,DEV_MIGRATION_FL_00083,Sale,107,2025-08-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00333,DEV_MIGRATION_FL_00084,Count,108,2025-09-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00334,DEV_MIGRATION_FL_00084,Delivery,109,2025-10-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00335,DEV_MIGRATION_FL_00084,Removal,110,2025-11-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00336,DEV_MIGRATION_FL_00084,Sale,111,2025-12-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00337,DEV_MIGRATION_FL_00085,Count,112,2025-01-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00338,DEV_MIGRATION_FL_00085,Delivery,113,2025-02-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00339,DEV_MIGRATION_FL_00085,Removal,114,2025-03-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00340,DEV_MIGRATION_FL_00085,Sale,115,2025-04-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00341,DEV_MIGRATION_FL_00086,Count,116,2025-05-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00342,DEV_MIGRATION_FL_00086,Delivery,117,2025-06-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00343,DEV_MIGRATION_FL_00086,Removal,118,2025-07-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00344,DEV_MIGRATION_FL_00086,Sale,119,2025-08-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00345,DEV_MIGRATION_FL_00087,Count,120,2025-09-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00346,DEV_MIGRATION_FL_00087,Delivery,121,2025-10-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00347,DEV_MIGRATION_FL_00087,Removal,122,2025-11-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00348,DEV_MIGRATION_FL_00087,Sale,123,2025-12-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00349,DEV_MIGRATION_FL_00088,Count,124,2025-01-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00350,DEV_MIGRATION_FL_00088,Delivery,100,2025-02-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00351,DEV_MIGRATION_FL_00088,Removal,101,2025-03-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00352,DEV_MIGRATION_FL_00088,Sale,102,2025-04-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00353,DEV_MIGRATION_FL_00089,Count,103,2025-05-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00354,DEV_MIGRATION_FL_00089,Delivery,104,2025-06-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00355,DEV_MIGRATION_FL_00089,Removal,105,2025-07-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00356,DEV_MIGRATION_FL_00089,Sale,106,2025-08-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00357,DEV_MIGRATION_FL_00090,Count,107,2025-09-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00358,DEV_MIGRATION_FL_00090,Delivery,108,2025-10-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00359,DEV_MIGRATION_FL_00090,Removal,109,2025-11-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00360,DEV_MIGRATION_FL_00090,Sale,110,2025-12-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00361,DEV_MIGRATION_FL_00091,Count,111,2025-01-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00362,DEV_MIGRATION_FL_00091,Delivery,112,2025-02-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00363,DEV_MIGRATION_FL_00091,Removal,113,2025-03-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00364,DEV_MIGRATION_FL_00091,Sale,114,2025-04-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00365,DEV_MIGRATION_FL_00092,Count,115,2025-05-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00366,DEV_MIGRATION_FL_00092,Delivery,116,2025-06-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00367,DEV_MIGRATION_FL_00092,Removal,117,2025-07-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00368,DEV_MIGRATION_FL_00092,Sale,118,2025-08-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00369,DEV_MIGRATION_FL_00093,Count,119,2025-09-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00370,DEV_MIGRATION_FL_00093,Delivery,120,2025-10-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00371,DEV_MIGRATION_FL_00093,Removal,121,2025-11-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00372,DEV_MIGRATION_FL_00093,Sale,122,2025-12-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00373,DEV_MIGRATION_FL_00094,Count,123,2025-01-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00374,DEV_MIGRATION_FL_00094,Delivery,124,2025-02-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00375,DEV_MIGRATION_FL_00094,Removal,100,2025-03-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00376,DEV_MIGRATION_FL_00094,Sale,101,2025-04-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00377,DEV_MIGRATION_FL_00095,Count,102,2025-05-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00378,DEV_MIGRATION_FL_00095,Delivery,103,2025-06-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00379,DEV_MIGRATION_FL_00095,Removal,104,2025-07-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00380,DEV_MIGRATION_FL_00095,Sale,105,2025-08-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00381,DEV_MIGRATION_FL_00096,Count,106,2025-09-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00382,DEV_MIGRATION_FL_00096,Delivery,107,2025-10-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00383,DEV_MIGRATION_FL_00096,Removal,108,2025-11-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00384,DEV_MIGRATION_FL_00096,Sale,109,2025-12-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00385,DEV_MIGRATION_FL_00097,Count,110,2025-01-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00386,DEV_MIGRATION_FL_00097,Delivery,111,2025-02-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00387,DEV_MIGRATION_FL_00097,Removal,112,2025-03-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00388,DEV_MIGRATION_FL_00097,Sale,113,2025-04-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00389,DEV_MIGRATION_FL_00098,Count,114,2025-05-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00390,DEV_MIGRATION_FL_00098,Delivery,115,2025-06-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00391,DEV_MIGRATION_FL_00098,Removal,116,2025-07-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00392,DEV_MIGRATION_FL_00098,Sale,117,2025-08-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00393,DEV_MIGRATION_FL_00099,Count,118,2025-09-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00394,DEV_MIGRATION_FL_00099,Delivery,119,2025-10-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00395,DEV_MIGRATION_FL_00099,Removal,120,2025-11-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00396,DEV_MIGRATION_FL_00099,Sale,121,2025-12-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00397,DEV_MIGRATION_FL_00100,Count,122,2025-01-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00398,DEV_MIGRATION_FL_00100,Delivery,123,2025-02-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00399,DEV_MIGRATION_FL_00100,Removal,124,2025-03-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00400,DEV_MIGRATION_FL_00100,Sale,100,2025-04-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00401,DEV_MIGRATION_FL_00101,Count,101,2025-05-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00402,DEV_MIGRATION_FL_00101,Delivery,102,2025-06-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00403,DEV_MIGRATION_FL_00101,Removal,103,2025-07-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00404,DEV_MIGRATION_FL_00101,Sale,104,2025-08-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00405,DEV_MIGRATION_FL_00102,Count,105,2025-09-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00406,DEV_MIGRATION_FL_00102,Delivery,106,2025-10-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00407,DEV_MIGRATION_FL_00102,Removal,107,2025-11-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00408,DEV_MIGRATION_FL_00102,Sale,108,2025-12-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00409,DEV_MIGRATION_FL_00103,Count,109,2025-01-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00410,DEV_MIGRATION_FL_00103,Delivery,110,2025-02-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00411,DEV_MIGRATION_FL_00103,Removal,111,2025-03-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00412,DEV_MIGRATION_FL_00103,Sale,112,2025-04-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00413,DEV_MIGRATION_FL_00104,Count,113,2025-05-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00414,DEV_MIGRATION_FL_00104,Delivery,114,2025-06-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00415,DEV_MIGRATION_FL_00104,Removal,115,2025-07-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00416,DEV_MIGRATION_FL_00104,Sale,116,2025-08-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00417,DEV_MIGRATION_FL_00105,Count,117,2025-09-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00418,DEV_MIGRATION_FL_00105,Delivery,118,2025-10-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00419,DEV_MIGRATION_FL_00105,Removal,119,2025-11-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00420,DEV_MIGRATION_FL_00105,Sale,120,2025-12-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00421,DEV_MIGRATION_FL_00106,Count,121,2025-01-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00422,DEV_MIGRATION_FL_00106,Delivery,122,2025-02-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00423,DEV_MIGRATION_FL_00106,Removal,123,2025-03-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00424,DEV_MIGRATION_FL_00106,Sale,124,2025-04-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00425,DEV_MIGRATION_FL_00107,Count,100,2025-05-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00426,DEV_MIGRATION_FL_00107,Delivery,101,2025-06-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00427,DEV_MIGRATION_FL_00107,Removal,102,2025-07-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00428,DEV_MIGRATION_FL_00107,Sale,103,2025-08-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00429,DEV_MIGRATION_FL_00108,Count,104,2025-09-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00430,DEV_MIGRATION_FL_00108,Delivery,105,2025-10-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00431,DEV_MIGRATION_FL_00108,Removal,106,2025-11-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00432,DEV_MIGRATION_FL_00108,Sale,107,2025-12-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00433,DEV_MIGRATION_FL_00109,Count,108,2025-01-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00434,DEV_MIGRATION_FL_00109,Delivery,109,2025-02-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00435,DEV_MIGRATION_FL_00109,Removal,110,2025-03-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00436,DEV_MIGRATION_FL_00109,Sale,111,2025-04-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00437,DEV_MIGRATION_FL_00110,Count,112,2025-05-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00438,DEV_MIGRATION_FL_00110,Delivery,113,2025-06-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00439,DEV_MIGRATION_FL_00110,Removal,114,2025-07-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00440,DEV_MIGRATION_FL_00110,Sale,115,2025-08-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00441,DEV_MIGRATION_FL_00111,Count,116,2025-09-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00442,DEV_MIGRATION_FL_00111,Delivery,117,2025-10-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00443,DEV_MIGRATION_FL_00111,Removal,118,2025-11-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00444,DEV_MIGRATION_FL_00111,Sale,119,2025-12-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00445,DEV_MIGRATION_FL_00112,Count,120,2025-01-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00446,DEV_MIGRATION_FL_00112,Delivery,121,2025-02-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00447,DEV_MIGRATION_FL_00112,Removal,122,2025-03-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00448,DEV_MIGRATION_FL_00112,Sale,123,2025-04-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00449,DEV_MIGRATION_FL_00113,Count,124,2025-05-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00450,DEV_MIGRATION_FL_00113,Delivery,100,2025-06-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00451,DEV_MIGRATION_FL_00113,Removal,101,2025-07-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00452,DEV_MIGRATION_FL_00113,Sale,102,2025-08-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00453,DEV_MIGRATION_FL_00114,Count,103,2025-09-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00454,DEV_MIGRATION_FL_00114,Delivery,104,2025-10-06,Fictional transaction fixture.
